Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           std::remove_reference<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&>::type&& std::move<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&>(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [257]
-----------------------------------------------
                                                 <spontaneous>
[27]     1.1    0.03    0.00                 std::vector<Centroid*, std::allocator<Centroid*> >::operator[](unsigned long) const [27]
-----------------------------------------------
                0.00    0.00  120000/120000      std::allocator<double>::~allocator() [35]
[34]     0.0    0.00    0.00  120000         __gnu_cxx::new_allocator<double>::~new_allocator() [34]
-----------------------------------------------
                0.00    0.00   20000/120000      Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.00    0.00   20000/120000      std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [73]
                0.00    0.00   20000/120000      std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
                0.00    0.00   60000/120000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [42]
[35]     0.0    0.00    0.00  120000         std::allocator<double>::~allocator() [35]
                0.00    0.00  120000/120000      __gnu_cxx::new_allocator<double>::~new_allocator() [34]
-----------------------------------------------
                0.00    0.00  120000/120000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [53]
[36]     0.0    0.00    0.00  120000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [36]
-----------------------------------------------
                0.00    0.00   20000/120000      std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [4]
                0.00    0.00   40000/120000      std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
                0.00    0.00   60000/120000      std::vector<double, std::allocator<double> >::~vector() [45]
[37]     0.0    0.00    0.00  120000         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [37]
-----------------------------------------------
                0.00    0.00   20000/100000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [63]
                0.00    0.00   40000/100000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [52]
                0.00    0.00   40000/100000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [53]
[38]     0.0    0.00    0.00  100000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [38]
-----------------------------------------------
                0.00    0.00   80000/80000       std::allocator<double>::allocator(std::allocator<double> const&) [40]
[39]     0.0    0.00    0.00   80000         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [39]
-----------------------------------------------
                0.00    0.00   20000/80000       std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [73]
                0.00    0.00   20000/80000       std::_Vector_base<double, std::allocator<double> >::get_allocator() const [60]
                0.00    0.00   40000/80000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [52]
[40]     0.0    0.00    0.00   80000         std::allocator<double>::allocator(std::allocator<double> const&) [40]
                0.00    0.00   80000/80000       __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [39]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::_Destroy<double*>(double*, double*) [46]
[41]     0.0    0.00    0.00   60000         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [41]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [44]
[42]     0.0    0.00    0.00   60000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [42]
                0.00    0.00   60000/120000      std::allocator<double>::~allocator() [35]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [44]
[43]     0.0    0.00    0.00   60000         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [43]
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [68]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<double, std::allocator<double> >::~vector() [45]
[44]     0.0    0.00    0.00   60000         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [44]
                0.00    0.00   60000/60000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [42]
                0.00    0.00   60000/60000       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [43]
-----------------------------------------------
                0.00    0.00   20000/60000       void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [86]
                0.00    0.00   20000/60000       Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.00    0.00   20000/60000       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
[45]     0.0    0.00    0.00   60000         std::vector<double, std::allocator<double> >::~vector() [45]
                0.00    0.00   60000/120000      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [37]
                0.00    0.00   60000/60000       void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [47]
                0.00    0.00   60000/60000       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [44]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [47]
[46]     0.0    0.00    0.00   60000         void std::_Destroy<double*>(double*, double*) [46]
                0.00    0.00   60000/60000       void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [41]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<double, std::allocator<double> >::~vector() [45]
[47]     0.0    0.00    0.00   60000         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [47]
                0.00    0.00   60000/60000       void std::_Destroy<double*>(double*, double*) [46]
-----------------------------------------------
                0.00    0.00       1/40001       void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(std::thread*, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [148]
                0.00    0.00   20000/40001       void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [77]
                0.00    0.00   20000/40001       void std::_Construct<double>(double*) [78]
[48]     0.0    0.00    0.00   40001         operator new(unsigned long, void*) [48]
-----------------------------------------------
                0.00    0.00   40000/40000       std::allocator<double>::allocator() [51]
[49]     0.0    0.00    0.00   40000         __gnu_cxx::new_allocator<double>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00   20000/40000       __gnu_cxx::new_allocator<double>::max_size() const [59]
                0.00    0.00   20000/40000       __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [58]
[50]     0.0    0.00    0.00   40000         __gnu_cxx::new_allocator<double>::_M_max_size() const [50]
-----------------------------------------------
                0.00    0.00   20000/40000       Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.00    0.00   20000/40000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [63]
[51]     0.0    0.00    0.00   40000         std::allocator<double>::allocator() [51]
                0.00    0.00   40000/40000       __gnu_cxx::new_allocator<double>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00   20000/40000       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [65]
                0.00    0.00   20000/40000       std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [67]
[52]     0.0    0.00    0.00   40000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [52]
                0.00    0.00   40000/80000       std::allocator<double>::allocator(std::allocator<double> const&) [40]
                0.00    0.00   40000/100000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [38]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
[53]     0.0    0.00    0.00   40000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [53]
                0.00    0.00  120000/120000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [36]
                0.00    0.00   40000/100000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [38]
-----------------------------------------------
                0.00    0.00   20000/40000       void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [105]
                0.00    0.00   20000/40000       std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [211]
[54]     0.0    0.00    0.00   40000         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [54]
-----------------------------------------------
                0.00    0.00       1/20003       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [226]
                0.00    0.00       2/20003       std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [127]
                0.00    0.00   20000/20003       std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [71]
[55]     0.0    0.00    0.00   20003         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [55]
-----------------------------------------------
                0.00    0.00   20001/20001       func(unsigned long, unsigned long, Matrix<double>&) [12]
[56]     0.0    0.00    0.00   20001         Matrix<double>::getNumberOfRows() const [56]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [68]
[57]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [57]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [69]
[58]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [58]
                0.00    0.00   20000/40000       __gnu_cxx::new_allocator<double>::_M_max_size() const [50]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [70]
[59]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<double>::max_size() const [59]
                0.00    0.00   20000/40000       __gnu_cxx::new_allocator<double>::_M_max_size() const [50]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
[60]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::get_allocator() const [60]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [61]
                0.00    0.00   20000/80000       std::allocator<double>::allocator(std::allocator<double> const&) [40]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::get_allocator() const [60]
[61]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [61]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [64]
[62]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [62]
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [69]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_Vector_base() [66]
[63]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [63]
                0.00    0.00   20000/100000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [38]
                0.00    0.00   20000/40000       std::allocator<double>::allocator() [51]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [65]
[64]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [64]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [62]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [5]
[65]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [65]
                0.00    0.00   20000/40000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [52]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [64]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::vector() [74]
[66]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [66]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [63]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [75]
[67]     0.0    0.00    0.00   20000         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [67]
                0.00    0.00   20000/40000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [52]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [43]
[68]     0.0    0.00    0.00   20000         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [68]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [57]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [62]
[69]     0.0    0.00    0.00   20000         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [69]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [58]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [71]
[70]     0.0    0.00    0.00   20000         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [70]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<double>::max_size() const [59]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [73]
[71]     0.0    0.00    0.00   20000         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [71]
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [70]
                0.00    0.00   20000/20003       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [55]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [76]
[72]     0.0    0.00    0.00   20000         std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
                0.00    0.00   40000/40000       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [53]
                0.00    0.00   40000/120000      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [37]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::get_allocator() const [60]
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [75]
                0.00    0.00   20000/120000      std::allocator<double>::~allocator() [35]
                0.00    0.00   20000/20000       void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [80]
                0.00    0.00   20000/60000       std::vector<double, std::allocator<double> >::~vector() [45]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [5]
[73]     0.0    0.00    0.00   20000         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [73]
                0.00    0.00   20000/80000       std::allocator<double>::allocator(std::allocator<double> const&) [40]
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [71]
                0.00    0.00   20000/120000      std::allocator<double>::~allocator() [35]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [77]
[74]     0.0    0.00    0.00   20000         std::vector<double, std::allocator<double> >::vector() [74]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_Vector_base() [66]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
[75]     0.0    0.00    0.00   20000         std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [75]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [67]
-----------------------------------------------
                0.00    0.00   20000/20000       Matrix<double>::Matrix(unsigned long, unsigned long) [2]
[76]     0.0    0.00    0.00   20000         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [76]
                0.00    0.00   20000/20000       std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [85]
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [211]
[77]     0.0    0.00    0.00   20000         void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [77]
                0.00    0.00   20000/40001       operator new(unsigned long, void*) [48]
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::vector() [74]
-----------------------------------------------
                0.00    0.00   20000/20000       double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [3]
[78]     0.0    0.00    0.00   20000         void std::_Construct<double>(double*) [78]
                0.00    0.00   20000/40001       operator new(unsigned long, void*) [48]
-----------------------------------------------
                0.00    0.00   20000/20000       double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [3]
[79]     0.0    0.00    0.00   20000         double* std::__addressof<double>(double&) [79]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [72]
[80]     0.0    0.00    0.00   20000         void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [80]
                0.00    0.00   20000/20000       void std::__do_alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&, std::integral_constant<bool, true>) [82]
-----------------------------------------------
                0.00    0.00   20000/20000       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [9]
[81]     0.0    0.00    0.00   20000         std::__size_to_integer(unsigned long) [81]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [80]
[82]     0.0    0.00    0.00   20000         void std::__do_alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&, std::integral_constant<bool, true>) [82]
                0.00    0.00   20000/20000       std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [84]
-----------------------------------------------
                0.00    0.00   20000/20000       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [9]
[83]     0.0    0.00    0.00   20000         std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [83]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::__do_alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&, std::integral_constant<bool, true>) [82]
[84]     0.0    0.00    0.00   20000         std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [84]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [76]
[85]     0.0    0.00    0.00   20000         std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [85]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [105]
[86]     0.0    0.00    0.00   20000         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [86]
                0.00    0.00   20000/60000       std::vector<double, std::allocator<double> >::~vector() [45]
-----------------------------------------------
                0.00    0.00       1/23          std::_Tuple_impl<2ul, unsigned long, std::reference_wrapper<Matrix<double> > >::_Tuple_impl<unsigned long&, std::reference_wrapper<Matrix<double> >, void>(unsigned long&, std::reference_wrapper<Matrix<double> >&&) [185]
                0.00    0.00       1/23          std::_Head_base<1ul, unsigned long, false>::_Head_base<unsigned long&>(unsigned long&) [171]
                0.00    0.00       1/23          std::_Head_base<2ul, unsigned long, false>::_Head_base<unsigned long&>(unsigned long&) [173]
                0.00    0.00       2/23          void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [232]
                0.00    0.00       2/23          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(std::allocator<std::thread>&, std::thread*, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [205]
                0.00    0.00       2/23          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [233]
                0.00    0.00       2/23          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(std::thread*, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [148]
                0.00    0.00       2/23          std::thread::thread<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >, void>(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [224]
                0.00    0.00       2/23          std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [222]
                0.00    0.00       2/23          std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >::tuple<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >, true, true>(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [212]
                0.00    0.00       2/23          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > > >::_State_impl<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [220]
                0.00    0.00       2/23          std::_Tuple_impl<0ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >::_Tuple_impl<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >, void>(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [179]
                0.00    0.00       2/23          std::_Tuple_impl<1ul, unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >::_Tuple_impl<unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >, void>(unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [183]
[87]     0.0    0.00    0.00      23         unsigned long& std::forward<unsigned long&>(std::remove_reference<unsigned long&>::type&) [87]
-----------------------------------------------
                0.00    0.00       1/15          void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [232]
                0.00    0.00       1/15          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(std::allocator<std::thread>&, std::thread*, void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [205]
