Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      2.13     0.00        1     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&)
  0.00      2.13     0.00        1     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      2.13     0.00        1     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.13     0.00        1     0.00     0.76  void std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>)
  0.00      2.13     0.00        1     0.00     0.76  std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::operator()()
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size(std::allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      2.13     0.00        1     0.00     0.01  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_initialize(unsigned long)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector()
  0.00      2.13     0.00        1     0.00     0.01  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::vector()
  0.00      2.13     0.00        1     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::~vector()
  0.00      2.13     0.00        1     0.00     0.00  unsigned long& std::__get_helper<2ul, unsigned long, std::reference_wrapper<Matrix<double> > >(std::_Tuple_impl<2ul, unsigned long, std::reference_wrapper<Matrix<double> > >&)
  0.00      2.13     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<std::vector<double, std::allocator<double> > > >(std::allocator<std::vector<double, std::allocator<double> > >&, std::allocator<std::vector<double, std::allocator<double> > >&)
  0.00      2.13     0.00        1     0.00     0.00  void std::__do_alloc_on_move<std::allocator<std::vector<double, std::allocator<double> > > >(std::allocator<std::vector<double, std::allocator<double> > >&, std::allocator<std::vector<double, std::allocator<double> > >&, std::integral_constant<bool, true>)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<double, std::allocator<double> >* std::__uninitialized_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long)
  0.00      2.13     0.00        1     0.00     0.00  std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::allocator<std::vector<double, std::allocator<double> > >&)
  0.00      2.13     0.00        1     0.00     0.00  std::tuple_element<2ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type&& std::get<2ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&&)
  0.00      2.13     0.00        1     0.00     0.00  std::tuple_element<2ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type& std::get<2ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&)
  0.00      2.13     0.00        1     0.00     0.00  std::tuple_element<3ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type&& std::get<3ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&&)
  0.00      2.13     0.00        1     0.00     0.00  std::tuple_element<3ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type& std::get<3ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&)
  0.00      2.13     0.00        1     0.00     0.00  std::remove_reference<std::allocator<std::vector<double, std::allocator<double> > >&>::type&& std::move<std::allocator<std::vector<double, std::allocator<double> > >&>(std::allocator<std::vector<double, std::allocator<double> > >&)
  0.00      2.13     0.00        1     0.00     0.00  std::remove_reference<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&>::type&& std::move<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&>(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&)
  0.00      2.13     0.00        1     0.00     0.00  std::reference_wrapper<Matrix<double> >&& std::forward<std::reference_wrapper<Matrix<double> >&&>(std::remove_reference<std::reference_wrapper<Matrix<double> >&&>::type&)
  0.00      2.13     0.00        1     0.00     0.00  void std::_Destroy<std::thread*>(std::thread*, std::thread*)
  0.00      2.13     0.00        1     0.00     0.00  void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.47% of 2.13 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     62.0    0.00    1.32                 main [1]
                0.00    1.31       1/1           Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.00    0.01       1/1           Matrix<double>::~Matrix() [25]
                0.00    0.00       4/4           std::reference_wrapper<Matrix<double> > std::ref<Matrix<double> >(Matrix<double>&) [161]
                0.00    0.00       4/4           void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> > >(void (&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&, unsigned long&, std::reference_wrapper<Matrix<double> >&&) [160]
                0.00    0.00       4/4           bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [151]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [152]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [150]
                0.00    0.00       2/2           get_time() [198]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::vector() [260]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [252]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [248]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [226]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::~vector() [261]
-----------------------------------------------
                0.00    1.31       1/1           main [1]
[2]     61.3    0.00    1.31       1         Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.00    1.28   20000/20000       std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [5]
                0.00    0.01       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&) [27]
                0.00    0.01       1/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [24]
                0.00    0.00   20000/49643114     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [19]
                0.00    0.00   20000/40000       std::allocator<double>::allocator() [51]
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [75]
                0.00    0.00   20000/60000       std::vector<double, std::allocator<double> >::~vector() [45]
                0.00    0.00   20000/120000      std::allocator<double>::~allocator() [35]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [259]
                0.00    0.00       1/2           std::allocator<std::vector<double, std::allocator<double> > >::allocator() [203]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [258]
                0.00    0.00       1/6           std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [114]
-----------------------------------------------
                0.00    1.28   20000/20000       double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [7]
[3]     60.1    0.00    1.28   20000         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [3]
                0.00    1.28   20000/20000       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [9]
                0.00    0.00   20000/20000       double* std::__addressof<double>(double&) [78]
                0.00    0.00   20000/20000       void std::_Construct<double>(double*) [77]
-----------------------------------------------
                0.00    1.28   20000/20000       std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [5]
[4]     60.1    0.00    1.28   20000         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [4]
                0.00    1.28   20000/20000       double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [8]
                0.00    0.00   20000/120000      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [37]
-----------------------------------------------
                0.00    1.28   20000/20000       Matrix<double>::Matrix(unsigned long, unsigned long) [2]
[5]     60.1    0.00    1.28   20000         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [5]
                0.00    1.28   20000/20000       std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [4]
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [72]
                0.00    0.00   20000/20000       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [64]
-----------------------------------------------
                0.00    1.28   20000/20000       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [9]
[6]     60.1    0.00    1.28   20000         double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [6]
                0.00    1.28   20000/20000       void std::__fill_a<double*, double>(double*, double*, double const&) [10]
-----------------------------------------------
                0.00    1.28   20000/20000       double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [8]
[7]     60.1    0.00    1.28   20000         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [7]
                0.00    1.28   20000/20000       double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [3]
-----------------------------------------------
                0.00    1.28   20000/20000       std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [4]
[8]     60.1    0.00    1.28   20000         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [8]
                0.00    1.28   20000/20000       double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [7]
-----------------------------------------------
                0.00    1.28   20000/20000       double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [3]
[9]     60.1    0.00    1.28   20000         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [9]
                0.00    1.28   20000/20000       double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [6]
                0.00    0.00   20000/20000       std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [82]
                0.00    0.00   20000/20000       std::__size_to_integer(unsigned long) [80]
-----------------------------------------------
                0.00    1.28   20000/20000       double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [6]
[10]    60.1    0.00    1.28   20000         void std::__fill_a<double*, double>(double*, double*, double const&) [10]
                1.28    0.00   20000/20000       __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [11]
-----------------------------------------------
                1.28    0.00   20000/20000       void std::__fill_a<double*, double>(double*, double*, double const&) [10]
[11]    60.1    1.28    0.00   20000         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [11]
-----------------------------------------------
                0.00    0.76       4/4           std::__invoke_result<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >::type std::__invoke<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(void (*&&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&&, unsigned long&&, std::reference_wrapper<Matrix<double> >&&) [14]
[12]    35.7    0.00    0.76       4         void std::__invoke_impl<void, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::__invoke_other, void (*&&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&&, unsigned long&&, std::reference_wrapper<Matrix<double> >&&) [12]
                0.23    0.53       2/2           func(unsigned long, unsigned long, Matrix<double>&) [13]
                0.00    0.00       3/7           void (*&&std::forward<void (*)(unsigned long, unsigned long, Matrix<double>&)>(std::remove_reference<void (*)(unsigned long, unsigned long, Matrix<double>&)>::type&))(unsigned long, unsigned long, Matrix<double>&) [108]
                0.00    0.00       3/3           std::reference_wrapper<Matrix<double> >::operator Matrix<double>&() const [170]
                0.00    0.00       2/59          std::reference_wrapper<Matrix<double> >&& std::forward<std::reference_wrapper<Matrix<double> > >(std::remove_reference<std::reference_wrapper<Matrix<double> > >::type&) [88]
                0.00    0.00       2/8           unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&) [105]
-----------------------------------------------
                0.23    0.53       2/2           void std::__invoke_impl<void, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::__invoke_other, void (*&&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&&, unsigned long&&, std::reference_wrapper<Matrix<double> >&&) [12]
[13]    35.7    0.23    0.53       2         func(unsigned long, unsigned long, Matrix<double>&) [13]
                0.20    0.21 45789503/45789503     Matrix<double>::operator[](unsigned long) [18]
                0.12    0.00 46866156/46866156     std::vector<double, std::allocator<double> >::operator[](unsigned long) [20]
                0.00    0.00   18119/18119       Matrix<double>::getNumberOfRows() const [86]
-----------------------------------------------
                0.00    0.76       2/2           void std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [15]
[14]    35.7    0.00    0.76       2         std::__invoke_result<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >::type std::__invoke<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(void (*&&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&&, unsigned long&&, std::reference_wrapper<Matrix<double> >&&) [14]
                0.00    0.76       4/4           void std::__invoke_impl<void, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::__invoke_other, void (*&&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&&, unsigned long&&, std::reference_wrapper<Matrix<double> >&&) [12]
                0.00    0.00       6/8           unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&) [105]
                0.00    0.00       4/7           void (*&&std::forward<void (*)(unsigned long, unsigned long, Matrix<double>&)>(std::remove_reference<void (*)(unsigned long, unsigned long, Matrix<double>&)>::type&))(unsigned long, unsigned long, Matrix<double>&) [108]
                0.00    0.00       3/59          std::reference_wrapper<Matrix<double> >&& std::forward<std::reference_wrapper<Matrix<double> > >(std::remove_reference<std::reference_wrapper<Matrix<double> > >::type&) [88]
-----------------------------------------------
                0.00    0.76       1/1           std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::operator()() [16]
[15]    35.7    0.00    0.76       1         void std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [15]
                0.00    0.76       2/2           std::__invoke_result<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >::type std::__invoke<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(void (*&&)(unsigned long, unsigned long, Matrix<double>&), unsigned long&&, unsigned long&&, std::reference_wrapper<Matrix<double> >&&) [14]
                0.00    0.00       4/4           std::remove_reference<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&>::type&& std::move<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&>(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&) [162]
                0.00    0.00       3/3           std::tuple_element<0ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type&& std::get<0ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&&) [192]
                0.00    0.00       2/2           std::tuple_element<1ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type&& std::get<1ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&&) [210]
                0.00    0.00       1/1           std::tuple_element<3ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type&& std::get<3ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&&) [269]
                0.00    0.00       1/1           std::tuple_element<2ul, std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::type&& std::get<2ul, void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >(std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > >&&) [267]
-----------------------------------------------
                0.00    0.76       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > > >::_M_run() [17]
[16]    35.7    0.00    0.76       1         std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::operator()() [16]
                0.00    0.76       1/1           void std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::_M_invoke<0ul, 1ul, 2ul, 3ul>(std::_Index_tuple<0ul, 1ul, 2ul, 3ul>) [15]
-----------------------------------------------
                                                 <spontaneous>
[17]    35.7    0.00    0.76                 std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > > >::_M_run() [17]
                0.00    0.76       1/1           std::thread::_Invoker<std::tuple<void (*)(unsigned long, unsigned long, Matrix<double>&), unsigned long, unsigned long, std::reference_wrapper<Matrix<double> > > >::operator()() [16]
-----------------------------------------------
                0.20    0.21 45789503/45789503     func(unsigned long, unsigned long, Matrix<double>&) [13]
[18]    19.2    0.20    0.21 45789503         Matrix<double>::operator[](unsigned long) [18]
                0.21    0.00 49623114/49643114     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [19]
-----------------------------------------------
                0.00    0.00   20000/49643114     Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.21    0.00 49623114/49643114     Matrix<double>::operator[](unsigned long) [18]
[19]     9.9    0.21    0.00 49643114         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [19]
-----------------------------------------------
                0.12    0.00 46866156/46866156     func(unsigned long, unsigned long, Matrix<double>&) [13]
[20]     5.6    0.12    0.00 46866156         std::vector<double, std::allocator<double> >::operator[](unsigned long) [20]
-----------------------------------------------
                                                 <spontaneous>
[21]     2.3    0.05    0.00                 std::vector<Centroid*, std::allocator<Centroid*> >::operator[](unsigned long) const [21]
-----------------------------------------------
                0.04    0.00       3/3           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [23]
[22]     1.9    0.04    0.00       3         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [22]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [244]
-----------------------------------------------
                0.00    0.04       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [24]
[23]     1.9    0.00    0.04       3         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [23]
                0.04    0.00       3/3           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [22]
                0.00    0.00       3/3           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::~_Vector_impl() [179]
-----------------------------------------------
                0.00    0.01       1/3           Matrix<double>::~Matrix() [25]
                0.00    0.01       1/3           Matrix<double>::Matrix(unsigned long, unsigned long) [2]
                0.00    0.01       1/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>) [26]
[24]     1.9    0.00    0.04       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [24]
